6.673478271116012328e-01,6.813809329591702380e-01,3.893976081484362695e-02,7.360716197880174949e-01,3.798033190803181691e-01,5.757902929786683499e-01,6.399309421977004142e-01,3.106894102678987579e-01,5.605470576692052065e-01,3.707280467657119161e-01,3.796973968927789267e-01,2.981309348072400667e-01,5.389181818828349124e-01,6.002514498466374748e-01,4.314143509665707699e-01,2.994999122067487640e-02,3.000193162296383997e-01,5.340414070386770851e-01,7.194373587709143036e-01,7.710606889524707075e-01,2.502242401612999601e-01,7.908076975042255263e-03,8.326189191869269868e-01,8.520523647086271080e-01,7.695143678298760337e-01,6.138087831555011364e-01,5.904972257630647370e-02,7.477720922432975481e-01,8.774810242593701348e-01,7.792677963658404261e-01,9.018699818355273568e-01,3.370791153313592581e-01,3.843813481530600207e-01,1.141226528327123901e-01,9.162660144011597341e-01,4.602950394686214919e-01,4.550298462012603018e-01,2.770929417412139051e-01,4.970357287295855686e-01,9.520076057274280412e-01,1.015117653965436073e-01,5.333521871000257430e-02,3.227027667204729333e-03,5.418255215186651430e-01,5.400199759465281746e-01,6.298037221502287286e-01,1.181321543544092689e-01,7.170809326862775945e-01,4.968189659815873682e-01,3.127663268162428345e-01
7.540673988072110756e-02,5.538505334522936252e-02,1.986259859978987130e-01,6.167517193149889554e-01,9.045394884217545783e-01,8.867370583944887974e-01,2.556295007416383713e-01,4.088347240855092490e-01,3.452630009612694950e-01,9.739530195961787484e-01,5.224877342930084323e-01,1.211032233354503163e-03,2.748728024678981363e-01,2.052840174170055265e-01,9.514570520554156419e-01,8.040116822786663731e-01,4.245555731133595634e-01,5.347052796319973211e-01,6.672893049306467539e-01,5.015737513454006091e-01,3.978538450786731628e-01,6.924318854247769606e-01,8.993633741762474543e-01,3.246884974408914548e-01,3.106163317934375057e-01,9.432045097983038362e-01,8.308784873325384401e-01,2.679068799132000578e-02,9.746222711643257597e-01,4.450362311776594471e-01,2.345896221363137357e-01,5.294567226331141629e-01,7.654363264430212865e-01,3.863671351955880739e-01,2.014492793873017273e-01,4.405318364508572504e-01,3.933123461736209858e-01,3.224168030359819692e-02,6.055528646261745251e-01,6.132199299845090268e-01,8.766868852619668084e-01,3.365869668619502209e-01,3.639585833140839277e-01,9.164314994099623801e-01,9.721895659388749555e-01,9.179371826626195885e-01,6.708659023305050262e-01,9.452442424882895322e-01,7.559295756992051585e-01,5.230386015586061532e-01
7.794180495807125908e-01,2.987287475111833901e-01,4.403100446456075234e-01,6.081276237213585345e-01,7.837432183876089642e-01,6.193862675515404703e-01,6.343669687985364902e-02,2.256007025554380707e-01,8.410101053136953553e-02,6.935480939274740741e-02,7.557167320426992907e-01,9.388755797769787748e-01,4.595090807842492353e-01,9.289418630147641132e-01,4.019173142180909597e-02,2.630050268520102152e-01,8.473155329724613161e-01,7.432355670444830142e-01,5.080373426021624894e-01,2.768674342988513004e-01,9.004020727889280318e-01,4.487334308776533831e-01,5.022511203352962861e-01,6.324937127200402909e-01,9.213186570472103876e-01,6.094434688297959424e-01,8.638198020275509315e-01,9.844671042420424234e-01,6.499604811325605525e-01,1.511255248725152933e-01,1.122654442625087290e-01,8.004372413740769021e-01,3.430210780345490651e-01,2.188911853647013128e-01,4.155177640455932631e-01,8.595497951219943644e-02,3.642592610915241780e-01,6.779381270034490203e-01,1.485812959863456184e-01,6.079177454608201137e-01,4.755611928983970449e-01,4.259687189884471259e-01,5.923744892293124620e-01,2.314473343308653952e-02,9.994081432478156835e-01,5.707833148441910920e-01,9.568763601458305512e-01,2.067180295998704009e-01,5.411157411758350522e-01,2.096947066896392986e-01
1.422159986724957914e-01,6.683396971145399990e-01,8.536943861115980914e-01,3.059366566712774516e-01,7.448422206372179444e-01,1.525225152364017012e-01,6.644089134781062667e-01,3.579756319375931861e-01,7.976526177422078590e-01,6.199852170773663129e-01,1.951147523428490294e-01,3.026970352658395758e-01,3.786621556723144266e-01,4.543388786660073064e-01,8.051519770128702236e-01,5.842548550558503972e-01,6.182088273185419869e-01,3.220863972512332252e-01,4.866429269643052224e-01,3.907616537197532436e-01,5.946322889940580669e-02,4.117061411273681415e-02,4.386687419232381258e-01,7.594881588333792788e-01,5.704734554820081183e-01,4.907906020237908784e-01,7.582976601159907570e-01,5.987449545481627888e-01,1.784786828600070097e-01,3.616584909127874559e-01,5.638512645070735685e-01,3.085510211735364994e-01,9.929561836057620994e-02,5.970241048254183447e-01,7.314468433173781925e-02,9.343999674418895784e-01,9.821670756009794889e-01,7.320475619718203042e-01,6.527186745500564991e-01,4.870223975480785228e-01,9.654771818569001240e-01,8.427222194058242577e-01,7.672172070176888070e-01,6.737573162098529078e-01,6.176102764350691610e-01,3.609346008590371691e-01,9.151557667630058068e-01,5.098701952043707131e-01,5.788840644612005537e-01,9.530925666081850878e-01
5.733702646874172526e-01,9.201522119933729371e-01,7.728951779829202895e-01,8.939801451516578013e-01,3.862662085663449707e-01,3.400376213505886813e-01,1.229211462831318880e-01,4.040562178125539639e-01,8.096013320220918352e-02,9.926175151752313353e-01,7.537414732045009114e-01,6.828974108701585388e-01,3.194749407680734787e-01,7.304920949357890381e-01,3.086344923650996552e-01,3.574760685165201402e-01,2.797027857935803219e-01,9.944421214053340563e-01,9.179874263488041475e-02,8.889960779838390614e-01,8.880957469395794890e-01,9.425356658677103150e-01,3.142507015997508812e-02,2.627226423128181665e-01,4.892863230304824729e-01,3.215753385117030572e-01,7.305278971611736116e-01,1.107995086762849635e-01,1.593695293557895187e-01,8.744519723156485291e-03,7.220124656974061805e-01,7.014945864123272035e-01,4.326389618531538694e-01,3.960680609029855193e-01,9.124154285359949990e-01,1.084583113440995561e-01,2.264538923872719822e-01,6.241312735844346538e-01,1.396151926772485341e-01,7.788623711899476110e-01,4.159324220464096777e-01,9.966389965544881768e-01,5.137606053413050766e-01,7.560326722297959767e-01,3.875968412367757354e-01,4.661419599881495568e-01,7.853607237690324316e-01,5.393683069296197896e-01,8.351283618609587345e-01,8.352135274673541110e-01
9.155327164279764007e-01,2.261321053654308244e-01,8.422130973395425269e-02,2.276898248302045014e-01,8.594885523630340085e-01,1.421176772267335187e-01,3.950072910318924713e-02,7.715011087062861872e-01,7.558356565779911218e-01,4.834332990204129876e-01,6.600590036259569304e-01,6.538994336877287372e-01,5.159093615220822215e-02,3.788621066257946701e-01,5.964656666254529727e-01,1.828082740523072625e-01,6.008401363967091902e-01,8.735829086209203620e-01,7.050062633991183159e-01,9.003522727015420557e-01,9.502396191832090944e-01,3.609773861584412158e-01,4.238715874823137941e-01,2.767619391035186505e-01,5.029953410791425661e-01,5.259300938370747858e-02,5.149857159732017520e-01,7.759555052698221544e-01,5.367493255244599748e-01,7.371931786254695140e-01,5.680612991479472296e-02,4.355980645078860736e-02,6.431006823571586706e-01,3.943292553087232033e-01,9.680525508267313617e-01,4.583320895393672156e-01,6.974477212552343541e-02,5.253064382092926810e-01,6.928644920592846868e-01,6.687203662121734560e-01,7.298848592900216703e-01,9.133801813185129514e-01,8.834476990313221423e-01,4.560338266874008895e-02,5.372857976029304927e-01,6.336783103397525263e-01,3.838718286919758915e-01,3.045478698688672825e-01,6.756383982803561006e-01,3.219035726702872413e-01
2.335548714127869685e-01,6.728463195614562409e-01,7.609973024331848634e-01,6.328966379413002441e-01,7.990454917434607340e-01,2.737825112538956329e-01,1.086304492996102988e-01,9.162837240452109677e-01,4.698274727899087733e-02,6.046280969262181060e-01,6.929780176116823176e-01,4.168909114471003319e-01,5.036921057559722303e-01,1.139123026351277490e-01,3.334673433515803476e-01,7.944040791329577411e-01,4.768430891414621176e-01,2.143463845248518851e-01,8.049533830485426922e-01,1.147238813315503148e-01,3.733709493987710237e-01,9.654511371954358490e-01,2.452732315194943169e-01,2.321771139995234545e-01,4.590562815882850423e-01,7.081473616323817888e-01,8.435543177497301093e-01,7.373351829174648042e-01,1.879793401065167346e-01,5.151150214126687388e-01,9.405788352933730501e-02,5.766107886492459755e-01,1.966869054897730784e-01,3.488916681490462635e-01,6.039681447596144670e-01,7.352994201352542891e-01,3.466750810132449567e-01,3.609381549600597650e-01,1.387134850533744412e-01,8.847785753928723018e-01,8.280902031924349815e-01,2.257944177082248371e-01,2.711216473274543626e-01,5.989756547306482881e-01,5.987224238638442220e-01,3.704113067902041756e-01,7.374126283968369666e-01,7.451096149681679659e-02,1.161398748789335134e-01,6.794226508371958850e-01
9.098998086650729178e-01,6.333553428787079831e-01,4.803297183939735371e-01,9.835123918856030212e-01,1.018637597371321313e-01,2.454078743947077923e-01,8.112378966528148716e-01,8.210335696645756354e-01,4.928733588158561441e-01,8.003333706879545151e-01,4.917029010045580462e-01,1.289642760527328624e-01,8.452903494773639226e-01,1.985444360219323912e-01,3.058157319098729898e-01,4.063654785440005135e-01,1.191944570380316648e-01,2.411952181950904883e-02,4.814372006504392676e-01,1.971478537766823136e-01,5.781664914099915453e-02,8.880890092286284343e-01,5.435927514722284082e-01,2.644738097046916980e-01,6.049060649445313631e-01,8.450768170995869299e-01,3.164539732612055012e-01,5.971013358117249759e-01,7.076967661301776236e-01,4.504372570662437125e-01,8.665575948702057829e-01,6.136976969851004604e-02,7.980816882797246992e-01,1.924325881537516381e-01,6.293265009780897312e-01,9.859892027622517707e-01,2.491540444370237140e-01,4.361448930839627591e-01,1.791900721613508551e-01,8.230297741734657890e-01,4.566270195798809439e-01,9.061715951130603353e-01,3.221992490283110966e-01,2.246221233874450274e-01,9.190048089986677660e-01,9.748659717522364376e-01,3.322671855665921825e-01,5.211569733377302560e-01,6.797709189466411006e-01,4.451588907779173709e-01
3.546896915103658898e-02,7.036774363023852175e-01,9.303194632599143254e-02,5.676215113260851819e-01,4.388836831706622865e-01,7.666609124890153559e-01,7.784085154874453849e-01,1.559054638645132052e-01,3.547362419705775149e-01,8.990887181525661909e-01,7.103304948132995733e-01,4.007963315019495987e-01,4.236441872248776219e-01,3.769031549292847227e-01,8.898968386587802204e-01,3.158980840049111505e-01,6.541828601760487638e-01,4.472173972405700804e-01,6.131753034181102180e-01,5.910282141430079905e-01,4.359382138311473920e-01,1.488212855455953720e-01,7.929586453151508119e-01,9.399784758192909484e-01,8.339030401145465232e-01,2.340186885090305147e-01,1.884487318148175827e-01,9.369659712795405104e-01,7.534199917942505653e-01,2.053187762084226486e-01,2.695147845682515086e-01,2.932486353695860082e-01,4.483613361705834910e-01,4.391357331802122621e-01,3.052419984645925455e-01,2.187750119396486559e-01,5.063771469446316509e-01,7.004562021715198261e-01,1.714946475477523435e-01,8.014930249500922255e-01,9.206298712775711213e-01,8.053678854739962922e-01,9.037500219353133968e-02,2.297133040473643417e-01,8.722926790650615825e-01,2.965045154505308034e-02,6.213173175623003530e-01,5.298841090986136093e-01,6.773600423230771161e-01,3.043749356658810301e-01
1.449082403945446407e-01,6.331792646369300837e-01,9.497364289372890456e-01,5.233721146299684657e-01,3.319894546325110607e-01,1.649951845685893037e-02,9.016155937195203807e-01,8.761456247410929210e-01,1.635102681358491239e-01,7.079681486926440170e-01,5.725064142802245293e-01,5.095603131121492213e-01,4.782203541136731406e-01,5.316977020088794470e-01,2.545607958117636072e-01,1.245010651714781869e-01,6.937816852973235360e-01,1.979711084243959140e-01,9.543704813882898375e-01,2.169537707163399221e-01,9.349192030484696492e-01,9.295861165313188401e-01,1.428353608818730969e-01,6.977238989630732968e-01,9.025808285354988136e-01,9.366008841167801080e-01,7.680672512806515639e-01,2.343221089379889932e-01,2.784883952727918999e-01,9.458432775960772254e-01,6.198129510159555711e-02,8.280950540655585002e-04,5.499286287819834529e-01,2.641603173869202514e-01,4.452808611179188691e-01,5.834097727213827245e-02,4.514658986669839447e-01,7.235358395685729249e-01,6.455337630155523199e-01,4.225853855310088836e-01,3.895218525958726863e-01,3.284938638651091480e-01,2.495084676347307795e-01,9.040376810279632247e-01,6.943995809745675540e-01,4.482187808465746270e-01,4.235103436023730517e-01,8.283886903673600699e-01,8.798905352516318557e-01,8.825230271343713628e-01
